,sample_id,sampling_location,data_source,latitude,longitude,sampling_date,pws_id,water_system_name,population,well_type,well_depth,units,source_type,state,city,county,MRL,DL,analytical_methods,is_detected,analyte,concentration,pfas_total,note
97,,,DEP,,,2020-11-24,7010056,Adams County Facilities Center,,TW,,ng/L,drinking water,Pennsylvania,,Adams,,,EPA Method 537.1,False,ADONA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
98,,,DEP,,,2020-11-24,7010056,Adams County Facilities Center,,TW,,ng/L,drinking water,Pennsylvania,,Adams,,,EPA Method 537.1,False,HFPO-DA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
99,,,DEP,,,2020-11-24,7010056,Adams County Facilities Center,,TW,,ng/L,drinking water,Pennsylvania,,Adams,,,EPA Method 537.1,False,NETFOSAA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
100,,,DEP,,,2020-11-24,7010056,Adams County Facilities Center,,TW,,ng/L,drinking water,Pennsylvania,,Adams,,,EPA Method 537.1,False,NMEFOSAA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
101,,,DEP,,,2020-11-24,7010056,Adams County Facilities Center,,TW,,ng/L,drinking water,Pennsylvania,,Adams,,,EPA Method 537.1,False,PFDA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
102,,,DEP,,,2020-11-24,7010056,Adams County Facilities Center,,TW,,ng/L,drinking water,Pennsylvania,,Adams,,,EPA Method 537.1,False,PFDOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
103,,,DEP,,,2020-11-24,7010056,Adams County Facilities Center,,TW,,ng/L,drinking water,Pennsylvania,,Adams,,,EPA Method 537.1,False,PFTA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
104,,,DEP,,,2020-11-24,7010056,Adams County Facilities Center,,TW,,ng/L,drinking water,Pennsylvania,,Adams,,,EPA Method 537.1,False,PFTRDA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
105,,,DEP,,,2020-11-24,7010056,Adams County Facilities Center,,TW,,ng/L,drinking water,Pennsylvania,,Adams,,,EPA Method 537.1,True,PFHXA,3.2,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
106,,,DEP,,,2020-11-24,7010056,Adams County Facilities Center,,TW,,ng/L,drinking water,Pennsylvania,,Adams,,,EPA Method 537.1,False,PFUNA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
107,,,DEP,,,2020-11-24,7010056,Adams County Facilities Center,,TW,,ng/L,drinking water,Pennsylvania,,Adams,,,EPA Method 537.1,False,PFBS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
108,,,DEP,,,2020-11-24,7010056,Adams County Facilities Center,,TW,,ng/L,drinking water,Pennsylvania,,Adams,,,EPA Method 537.1,True,PFHPA,5.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
109,,,DEP,,,2020-11-24,7010056,Adams County Facilities Center,,TW,,ng/L,drinking water,Pennsylvania,,Adams,,,EPA Method 537.1,False,PFHXS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
110,,,DEP,,,2020-11-24,7010056,Adams County Facilities Center,,TW,,ng/L,drinking water,Pennsylvania,,Adams,,,EPA Method 537.1,False,PFNA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
111,,,DEP,,,2020-11-24,7010056,Adams County Facilities Center,,TW,,ng/L,drinking water,Pennsylvania,,Adams,,,EPA Method 537.1,False,PFOS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
112,,,DEP,,,2020-11-24,7010056,Adams County Facilities Center,,TW,,ng/L,drinking water,Pennsylvania,,Adams,,,EPA Method 537.1,True,PFOA,4.8,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
113,,,DEP,,,2020-11-24,7010056,Adams County Facilities Center,,TW,,ng/L,drinking water,Pennsylvania,,Adams,,,EPA Method 537.1,True,PFOS+PFOA,4.8,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
114,,,DEP,,,2021-03-03,5020010,Coraopolis WSA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,11CL-PF3OUDS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
115,,,DEP,,,2021-03-03,5020010,Coraopolis WSA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,9CL-PF3ONS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
116,,,DEP,,,2021-03-03,5020010,Coraopolis WSA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,ADONA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
117,,,DEP,,,2021-03-03,5020010,Coraopolis WSA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,HFPO-DA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
118,,,DEP,,,2021-03-03,5020010,Coraopolis WSA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,NETFOSAA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
119,,,DEP,,,2021-03-03,5020010,Coraopolis WSA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,NMEFOSAA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
120,,,DEP,,,2021-03-03,5020010,Coraopolis WSA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFDA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
121,,,DEP,,,2021-03-03,5020010,Coraopolis WSA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFDOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
122,,,DEP,,,2021-03-03,5020010,Coraopolis WSA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFTA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
123,,,DEP,,,2021-03-03,5020010,Coraopolis WSA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFTRDA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
124,,,DEP,,,2021-03-03,5020010,Coraopolis WSA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFHXA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
125,,,DEP,,,2021-03-03,5020010,Coraopolis WSA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFUNA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
126,,,DEP,,,2021-03-03,5020010,Coraopolis WSA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,True,PFBS,6.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
127,,,DEP,,,2021-03-03,5020010,Coraopolis WSA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFHPA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
128,,,DEP,,,2021-03-03,5020010,Coraopolis WSA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,True,PFHXS,4.5,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
129,,,DEP,,,2021-03-03,5020010,Coraopolis WSA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFNA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
130,,,DEP,,,2021-03-03,5020010,Coraopolis WSA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,True,PFOS,5.9,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
131,,,DEP,,,2021-03-03,5020010,Coraopolis WSA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
132,,,DEP,,,2021-03-03,5020010,Coraopolis WSA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,True,PFOS+PFOA,5.9,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
133,,,DEP,,,2021-03-03,5020011,Moon Twp Muni Authority,,TW/TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,11CL-PF3OUDS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
134,,,DEP,,,2021-03-03,5020011,Moon Twp Muni Authority,,TW/TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,9CL-PF3ONS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
135,,,DEP,,,2021-03-03,5020011,Moon Twp Muni Authority,,TW/TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,ADONA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
136,,,DEP,,,2021-03-03,5020011,Moon Twp Muni Authority,,TW/TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,HFPO-DA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
137,,,DEP,,,2021-03-03,5020011,Moon Twp Muni Authority,,TW/TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,NETFOSAA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
138,,,DEP,,,2021-03-03,5020011,Moon Twp Muni Authority,,TW/TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,NMEFOSAA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
139,,,DEP,,,2021-03-03,5020011,Moon Twp Muni Authority,,TW/TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFDA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
140,,,DEP,,,2021-03-03,5020011,Moon Twp Muni Authority,,TW/TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFDOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
141,,,DEP,,,2021-03-03,5020011,Moon Twp Muni Authority,,TW/TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFTA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
142,,,DEP,,,2021-03-03,5020011,Moon Twp Muni Authority,,TW/TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFTRDA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
143,,,DEP,,,2021-03-03,5020011,Moon Twp Muni Authority,,TW/TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFHXA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
144,,,DEP,,,2021-03-03,5020011,Moon Twp Muni Authority,,TW/TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFUNA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
145,,,DEP,,,2021-03-03,5020011,Moon Twp Muni Authority,,TW/TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFBS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
146,,,DEP,,,2021-03-03,5020011,Moon Twp Muni Authority,,TW/TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFHPA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
147,,,DEP,,,2021-03-03,5020011,Moon Twp Muni Authority,,TW/TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFHXS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
148,,,DEP,,,2021-03-03,5020011,Moon Twp Muni Authority,,TW/TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFNA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
149,,,DEP,,,2021-03-03,5020011,Moon Twp Muni Authority,,TW/TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,True,PFOS,3.8,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
150,,,DEP,,,2021-03-03,5020011,Moon Twp Muni Authority,,TW/TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
151,,,DEP,,,2021-03-03,5020011,Moon Twp Muni Authority,,TW/TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,True,PFOS+PFOA,3.8,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
152,,,DEP,,,2021-03-31,5020019,Hampton Shaler WA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,11CL-PF3OUDS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
153,,,DEP,,,2021-03-31,5020019,Hampton Shaler WA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,9CL-PF3ONS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
154,,,DEP,,,2021-03-31,5020019,Hampton Shaler WA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,ADONA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
155,,,DEP,,,2021-03-31,5020019,Hampton Shaler WA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,HFPO-DA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
156,,,DEP,,,2021-03-31,5020019,Hampton Shaler WA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,NETFOSAA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
157,,,DEP,,,2021-03-31,5020019,Hampton Shaler WA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,NMEFOSAA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
158,,,DEP,,,2021-03-31,5020019,Hampton Shaler WA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFDA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
159,,,DEP,,,2021-03-31,5020019,Hampton Shaler WA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFDOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
160,,,DEP,,,2021-03-31,5020019,Hampton Shaler WA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFTA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
161,,,DEP,,,2021-03-31,5020019,Hampton Shaler WA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFTRDA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
162,,,DEP,,,2021-03-31,5020019,Hampton Shaler WA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFHXA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
163,,,DEP,,,2021-03-31,5020019,Hampton Shaler WA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFUNA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
164,,,DEP,,,2021-03-31,5020019,Hampton Shaler WA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFBS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
165,,,DEP,,,2021-03-31,5020019,Hampton Shaler WA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFHPA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
166,,,DEP,,,2021-03-31,5020019,Hampton Shaler WA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFHXS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
167,,,DEP,,,2021-03-31,5020019,Hampton Shaler WA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFNA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
168,,,DEP,,,2021-03-31,5020019,Hampton Shaler WA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFOS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
169,,,DEP,,,2021-03-31,5020019,Hampton Shaler WA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
170,,,DEP,,,2021-03-31,5020019,Hampton Shaler WA,,TW,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFOS+PFOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
171,,,DEP,,,2021-03-03,5020036,Oakmont Water Authority,,TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,11CL-PF3OUDS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
172,,,DEP,,,2021-03-03,5020036,Oakmont Water Authority,,TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,9CL-PF3ONS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
173,,,DEP,,,2021-03-03,5020036,Oakmont Water Authority,,TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,ADONA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
174,,,DEP,,,2021-03-03,5020036,Oakmont Water Authority,,TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,HFPO-DA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
175,,,DEP,,,2021-03-03,5020036,Oakmont Water Authority,,TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,NETFOSAA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
176,,,DEP,,,2021-03-03,5020036,Oakmont Water Authority,,TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,NMEFOSAA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
177,,,DEP,,,2021-03-03,5020036,Oakmont Water Authority,,TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFDA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
178,,,DEP,,,2021-03-03,5020036,Oakmont Water Authority,,TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFDOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
179,,,DEP,,,2021-03-03,5020036,Oakmont Water Authority,,TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFTA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
180,,,DEP,,,2021-03-03,5020036,Oakmont Water Authority,,TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFTRDA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
181,,,DEP,,,2021-03-03,5020036,Oakmont Water Authority,,TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFHXA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
182,,,DEP,,,2021-03-03,5020036,Oakmont Water Authority,,TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFUNA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
183,,,DEP,,,2021-03-03,5020036,Oakmont Water Authority,,TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFBS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
184,,,DEP,,,2021-03-03,5020036,Oakmont Water Authority,,TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFHPA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
185,,,DEP,,,2021-03-03,5020036,Oakmont Water Authority,,TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFHXS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
186,,,DEP,,,2021-03-03,5020036,Oakmont Water Authority,,TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFNA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
187,,,DEP,,,2021-03-03,5020036,Oakmont Water Authority,,TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFOS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
188,,,DEP,,,2021-03-03,5020036,Oakmont Water Authority,,TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
189,,,DEP,,,2021-03-03,5020036,Oakmont Water Authority,,TI,,ng/L,drinking water,Pennsylvania,,Allegheny,,,EPA Method 537.1,False,PFOS+PFOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
190,,,DEP,,,2020-11-17,5040007,Center Twp Water Auth,,TI,,ng/L,drinking water,Pennsylvania,,Beaver,,,EPA Method 537.1,False,11CL-PF3OUDS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
191,,,DEP,,,2020-11-17,5040007,Center Twp Water Auth,,TI,,ng/L,drinking water,Pennsylvania,,Beaver,,,EPA Method 537.1,False,9CL-PF3ONS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
192,,,DEP,,,2020-11-17,5040007,Center Twp Water Auth,,TI,,ng/L,drinking water,Pennsylvania,,Beaver,,,EPA Method 537.1,False,ADONA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
193,,,DEP,,,2020-11-17,5040007,Center Twp Water Auth,,TI,,ng/L,drinking water,Pennsylvania,,Beaver,,,EPA Method 537.1,False,HFPO-DA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
